$GPRMC,152428.000,A,2943.4046,N,09520.4965,W,0.37,290.73,090516,,,A*7E
$GPRMC,152429.000,A,2943.4047,N,09520.4966,W,0.43,286.94,090516,,,A*70
$GPRMC,152430.000,A,2943.4047,N,09520.4967,W,0.47,295.18,090516,,,A*7B
$GPRMC,152431.000,A,2943.4048,N,09520.4969,W,0.50,298.41,090516,,,A*7C
$GPRMC,152432.000,A,2943.4049,N,09520.4970,W,0.57,305.03,090516,,,A*72
$GPRMC,152433.000,A,2943.4050,N,09520.4972,W,0.64,304.35,090516,,,A*7D
$GPRMC,152434.000,A,2943.4054,N,09520.4976,W,0.65,308.06,090516,,,A*77
$GPRMC,152435.000,A,2943.4056,N,09520.4975,W,0.58,316.10,090516,,,A*71
$GPRMC,152436.000,A,2943.4060,N,09520.4979,W,0.62,315.53,090516,,,A*76
$GPRMC,152437.000,A,2943.4061,N,09520.4983,W,0.64,313.74,090516,,,A*76
$GPRMC,152438.000,A,2943.4065,N,09520.4986,W,0.64,317.53,090516,,,A*79
$GPRMC,152439.000,A,2943.4068,N,09520.4988,W,0.65,322.24,090516,,,A*7C
$GPRMC,152440.000,A,2943.4071,N,09520.4990,W,0.62,325.63,090516,,,A*70
$GPRMC,152441.000,A,2943.4070,N,09520.4992,W,0.54,324.36,090516,,,A*76
$GPRMC,152442.000,A,2943.4070,N,09520.4993,W,0.50,321.77,090516,,,A*70
$GPRMC,152443.000,A,2943.4070,N,09520.4993,W,0.45,321.82,090516,,,A*7F
$GPRMC,152444.000,A,2943.4070,N,09520.4991,W,0.46,316.26,090516,,,A*73
